school,conference,school_id,year,division,conference_id,abbreviation
Ohio St.,Big Ten,518,2018,1,827,OSU
Ohio St.,Big Ten,518,2019,1,827,OSU
Okla. Panhandle,Independent,24342,2003,1,0,NA
Okla. Panhandle,Independent,24342,2004,1,0,NA
Oklahoma,Big 12,522,2002,1,25354,OU
Oklahoma,Big 12,522,2003,1,25354,OU
Oklahoma,Big 12,522,2004,1,25354,OU
Oklahoma,Big 12,522,2005,1,25354,OU
Oklahoma,Big 12,522,2006,1,25354,OU
Oklahoma,Big 12,522,2007,1,25354,OU
Oklahoma,Big 12,522,2008,1,25354,OU
Oklahoma,Big 12,522,2009,1,25354,OU
Oklahoma,Big 12,522,2010,1,25354,OU
Oklahoma,Big 12,522,2011,1,25354,OU
Oklahoma,Big 12,522,2012,1,25354,OU
Oklahoma,Big 12,522,2013,1,25354,OU
Oklahoma,Big 12,522,2014,1,25354,OU
Oklahoma,Big 12,522,2015,1,25354,OU
Oklahoma,Big 12,522,2016,1,25354,OU
Oklahoma,Big 12,522,2017,1,25354,OU
Oklahoma,Big 12,522,2018,1,25354,OU
Oklahoma,Big 12,522,2019,1,25354,OU
Oklahoma St.,Big 12,521,2002,1,25354,OKST
Oklahoma St.,Big 12,521,2003,1,25354,OKST
Oklahoma St.,Big 12,521,2004,1,25354,OKST
Oklahoma St.,Big 12,521,2005,1,25354,OKST
Oklahoma St.,Big 12,521,2006,1,25354,OKST
Oklahoma St.,Big 12,521,2007,1,25354,OKST
Oklahoma St.,Big 12,521,2008,1,25354,OKST
Oklahoma St.,Big 12,521,2009,1,25354,OKST
Oklahoma St.,Big 12,521,2010,1,25354,OKST
Oklahoma St.,Big 12,521,2011,1,25354,OKST
Oklahoma St.,Big 12,521,2012,1,25354,OKST
Oklahoma St.,Big 12,521,2013,1,25354,OKST
Oklahoma St.,Big 12,521,2014,1,25354,OKST
Oklahoma St.,Big 12,521,2015,1,25354,OKST
Oklahoma St.,Big 12,521,2016,1,25354,OKST
Oklahoma St.,Big 12,521,2017,1,25354,OKST
Oklahoma St.,Big 12,521,2018,1,25354,OKST
Oklahoma St.,Big 12,521,2019,1,25354,OKST
Old Dominion,CAA,523,2002,1,837,ODU
Old Dominion,CAA,523,2003,1,837,ODU
Old Dominion,CAA,523,2004,1,837,ODU
Old Dominion,CAA,523,2005,1,837,ODU
Old Dominion,CAA,523,2006,1,837,ODU
Old Dominion,CAA,523,2007,1,837,ODU
Old Dominion,CAA,523,2008,1,837,ODU
Old Dominion,CAA,523,2009,1,837,ODU
Old Dominion,CAA,523,2010,1,837,ODU
Old Dominion,CAA,523,2011,1,837,ODU
Old Dominion,CAA,523,2012,1,837,ODU
Old Dominion,CAA,523,2013,1,837,ODU
Old Dominion,C-USA,523,2014,1,24312,ODU
Old Dominion,C-USA,523,2015,1,24312,ODU
Old Dominion,C-USA,523,2016,1,24312,ODU
Old Dominion,C-USA,523,2017,1,24312,ODU
Old Dominion,C-USA,523,2018,1,24312,ODU
Old Dominion,C-USA,523,2019,1,24312,ODU
Ole Miss,SEC,433,2002,1,911,MISS
Ole Miss,SEC,433,2003,1,911,MISS
Ole Miss,SEC,433,2004,1,911,MISS
Ole Miss,SEC,433,2005,1,911,MISS
Ole Miss,SEC,433,2006,1,911,MISS
Ole Miss,SEC,433,2007,1,911,MISS
Ole Miss,SEC,433,2008,1,911,MISS
Ole Miss,SEC,433,2009,1,911,MISS
Ole Miss,SEC,433,2010,1,911,MISS
Ole Miss,SEC,433,2011,1,911,MISS
Ole Miss,SEC,433,2012,1,911,MISS
Ole Miss,SEC,433,2013,1,911,MISS
Ole Miss,SEC,433,2014,1,911,MISS
Ole Miss,SEC,433,2015,1,911,MISS
Ole Miss,SEC,433,2016,1,911,MISS
Ole Miss,SEC,433,2017,1,911,MISS
Ole Miss,SEC,433,2018,1,911,MISS
Ole Miss,SEC,433,2019,1,911,MISS
Omaha,Summit League,464,2013,1,819,OMA
Omaha,Summit League,464,2014,1,819,OMA
Omaha,Summit League,464,2015,1,819,OMA
Omaha,Summit League,464,2016,1,819,OMA
Omaha,Summit League,464,2017,1,819,OMA
Omaha,Summit League,464,2018,1,819,OMA
Omaha,Summit League,464,2019,1,819,OMA
Oral Roberts,Summit League,527,2002,1,819,ORU
Oral Roberts,Summit League,527,2003,1,819,ORU
Oral Roberts,Summit League,527,2004,1,819,ORU
Oral Roberts,Summit League,527,2005,1,819,ORU
Oral Roberts,Summit League,527,2006,1,819,ORU
Oral Roberts,Summit League,527,2007,1,819,ORU
Oral Roberts,Summit League,527,2008,1,819,ORU
Oral Roberts,Summit League,527,2009,1,819,ORU
Oral Roberts,Summit League,527,2010,1,819,ORU
Oral Roberts,Summit League,527,2011,1,819,ORU
Oral Roberts,Summit League,527,2012,1,819,ORU
Oral Roberts,Southland,527,2013,1,914,ORU
Oral Roberts,Southland,527,2014,1,914,ORU
Oral Roberts,Summit League,527,2015,1,819,ORU
Oral Roberts,Summit League,527,2016,1,819,ORU
Oral Roberts,Summit League,527,2017,1,819,ORU
Oral Roberts,Summit League,527,2018,1,819,ORU
Oral Roberts,Summit League,527,2019,1,819,ORU
Oregon,Pac-12,529,2009,1,905,UO
Oregon,Pac-12,529,2010,1,905,UO
Oregon,Pac-12,529,2011,1,905,UO
Oregon,Pac-12,529,2012,1,905,UO
Oregon,Pac-12,529,2013,1,905,UO
Oregon,Pac-12,529,2014,1,905,UO
Oregon,Pac-12,529,2015,1,905,UO
Oregon,Pac-12,529,2016,1,905,UO
Oregon,Pac-12,529,2017,1,905,UO
Oregon,Pac-12,529,2018,1,905,UO
Oregon,Pac-12,529,2019,1,905,UO
Oregon St.,Pac-12,528,2002,1,905,ORST
Oregon St.,Pac-12,528,2003,1,905,ORST
Oregon St.,Pac-12,528,2004,1,905,ORST
Oregon St.,Pac-12,528,2005,1,905,ORST
Oregon St.,Pac-12,528,2006,1,905,ORST
Oregon St.,Pac-12,528,2007,1,905,ORST
Oregon St.,Pac-12,528,2008,1,905,ORST
Oregon St.,Pac-12,528,2009,1,905,ORST
Oregon St.,Pac-12,528,2010,1,905,ORST
Oregon St.,Pac-12,528,2011,1,905,ORST
Oregon St.,Pac-12,528,2012,1,905,ORST
Oregon St.,Pac-12,528,2013,1,905,ORST
Oregon St.,Pac-12,528,2014,1,905,ORST
Oregon St.,Pac-12,528,2015,1,905,ORST
Oregon St.,Pac-12,528,2016,1,905,ORST
Oregon St.,Pac-12,528,2017,1,905,ORST
Oregon St.,Pac-12,528,2018,1,905,ORST
Oregon St.,Pac-12,528,2019,1,905,ORST
P.R.-Bayamon,Independent,2682,2015,1,0,NA
P.R.-Bayamon,Independent,2682,2016,1,0,NA
P.R.-Bayamon,Independent,2682,2017,1,0,NA
P.R.-Cayey,Independent,1321,2015,1,0,NA
P.R.-Cayey,Independent,1321,2016,1,0,NA
P.R.-Cayey,Independent,1321,2017,1,0,NA
P.R.-Humacao,Independent,27859,2015,1,0,NA
P.R.-Humacao,Independent,27859,2016,1,0,NA
P.R.-Humacao,Independent,27859,2017,1,0,NA
P.R.-Mayaguez,Independent,24361,2015,1,0,NA
P.R.-Mayaguez,Independent,24361,2016,1,0,NA
P.R.-Mayaguez,Independent,24361,2017,1,0,NA
P.R.-Rio Piedras,Independent,2716,2015,1,0,NA
P.R.-Rio Piedras,Independent,2716,2016,1,0,NA
P.R.-Rio Piedras,Independent,2716,2017,1,0,NA
Pace,Independent,533,2002,1,0,NA
Pace,Independent,533,2003,1,0,NA
Pace,Independent,533,2004,1,0,NA
Pace,Independent,533,2005,1,0,NA
Pace,Independent,533,2006,1,0,NA
Pacific,Big West,534,2002,1,904,PAC
Pacific,Big West,534,2003,1,904,PAC
Pacific,Big West,534,2004,1,904,PAC
Pacific,Big West,534,2005,1,904,PAC
Pacific,Big West,534,2006,1,904,PAC
Pacific,Big West,534,2007,1,904,PAC
Pacific,Big West,534,2008,1,904,PAC
Pacific,Big West,534,2009,1,904,PAC
Pacific,Big West,534,2010,1,904,PAC
Pacific,Big West,534,2011,1,904,PAC
Pacific,Big West,534,2012,1,904,PAC
Pacific,Big West,534,2013,1,904,PAC
Pacific,WCC,534,2014,1,922,PAC
Pacific,WCC,534,2015,1,922,PAC
Pacific,WCC,534,2016,1,922,PAC
Pacific,WCC,534,2017,1,922,PAC
Pacific,WCC,534,2018,1,922,PAC
Pacific,WCC,534,2019,1,922,PAC
Palm Beach Atl.,Independent,30045,2008,1,0,NA
Palm Beach Atl.,Independent,30045,2009,1,0,NA
Palm Beach Atl.,Independent,30045,2015,1,0,NA
Palm Beach Atl.,Independent,30045,2016,1,0,NA
Palm Beach Atl.,Independent,30045,2017,1,0,NA
Penn,Ivy League,540,2002,1,865,PENN
Penn,Ivy League,540,2003,1,865,PENN
Penn,Ivy League,540,2004,1,865,PENN
Penn,Ivy League,540,2005,1,865,PENN
Penn,Ivy League,540,2006,1,865,PENN
Penn,Ivy League,540,2007,1,865,PENN
Penn,Ivy League,540,2008,1,865,PENN
Penn,Ivy League,540,2009,1,865,PENN
Penn,Ivy League,540,2010,1,865,PENN
Penn,Ivy League,540,2011,1,865,PENN
Penn,Ivy League,540,2012,1,865,PENN
Penn,Ivy League,540,2013,1,865,PENN
Penn,Ivy League,540,2014,1,865,PENN
Penn,Ivy League,540,2015,1,865,PENN
Penn,Ivy League,540,2016,1,865,PENN
Penn,Ivy League,540,2017,1,865,PENN
Penn,Ivy League,540,2018,1,865,PENN
Penn,Ivy League,540,2019,1,865,PENN
Penn St.,Big Ten,539,2002,1,827,PSU
Penn St.,Big Ten,539,2003,1,827,PSU
Penn St.,Big Ten,539,2004,1,827,PSU
Penn St.,Big Ten,539,2005,1,827,PSU
Penn St.,Big Ten,539,2006,1,827,PSU
Penn St.,Big Ten,539,2007,1,827,PSU
Penn St.,Big Ten,539,2008,1,827,PSU
Penn St.,Big Ten,539,2009,1,827,PSU
Penn St.,Big Ten,539,2010,1,827,PSU
Penn St.,Big Ten,539,2011,1,827,PSU
Penn St.,Big Ten,539,2012,1,827,PSU
Penn St.,Big Ten,539,2013,1,827,PSU
Penn St.,Big Ten,539,2014,1,827,PSU
Penn St.,Big Ten,539,2015,1,827,PSU
Penn St.,Big Ten,539,2016,1,827,PSU
Penn St.,Big Ten,539,2017,1,827,PSU
Penn St.,Big Ten,539,2018,1,827,PSU
Penn St.,Big Ten,539,2019,1,827,PSU
Penn St.-Behrend,ECAC,538,2002,1,847,NA
Pepperdine,WCC,541,2002,1,922,PEPP
Pepperdine,WCC,541,2003,1,922,PEPP
Pepperdine,WCC,541,2004,1,922,PEPP
Pepperdine,WCC,541,2005,1,922,PEPP
Pepperdine,WCC,541,2006,1,922,PEPP
Pepperdine,WCC,541,2007,1,922,PEPP
Pepperdine,WCC,541,2008,1,922,PEPP
Pepperdine,WCC,541,2009,1,922,PEPP
Pepperdine,WCC,541,2010,1,922,PEPP
Pepperdine,WCC,541,2011,1,922,PEPP
Pepperdine,WCC,541,2012,1,922,PEPP
Pepperdine,WCC,541,2013,1,922,PEPP
Pepperdine,WCC,541,2014,1,922,PEPP
Pepperdine,WCC,541,2015,1,922,PEPP
Pepperdine,WCC,541,2016,1,922,PEPP
Pepperdine,WCC,541,2017,1,922,PEPP
Pepperdine,WCC,541,2018,1,922,PEPP
Pepperdine,WCC,541,2019,1,922,PEPP
Piedmont,Independent,21830,2004,1,0,NA
Pitt.-Johnstown,Independent,546,2002,1,0,NA
Pitt.-Johnstown,Independent,546,2003,1,0,NA
Pitt.-Johnstown,Independent,546,2004,1,0,NA
Pitt.-Johnstown,Independent,546,2005,1,0,NA
Pitt.-Johnstown,Independent,546,2006,1,0,NA
Pittsburgh,AAC,545,2002,1,823,PITT
Pittsburgh,AAC,545,2003,1,823,PITT
Pittsburgh,AAC,545,2004,1,823,PITT
Pittsburgh,AAC,545,2005,1,823,PITT
Pittsburgh,AAC,545,2006,1,823,PITT
Pittsburgh,AAC,545,2007,1,823,PITT
Pittsburgh,AAC,545,2008,1,823,PITT
Pittsburgh,AAC,545,2009,1,823,PITT
Pittsburgh,AAC,545,2010,1,823,PITT
Pittsburgh,AAC,545,2011,1,823,PITT
Pittsburgh,AAC,545,2012,1,823,PITT
Pittsburgh,AAC,545,2013,1,823,PITT
Pittsburgh,ACC,545,2014,1,821,PITT
Pittsburgh,ACC,545,2015,1,821,PITT
Pittsburgh,ACC,545,2016,1,821,PITT
Pittsburgh,ACC,545,2017,1,821,PITT
Pittsburgh,ACC,545,2018,1,821,PITT
Pittsburgh,ACC,545,2019,1,821,PITT
Portland,WCC,551,2002,1,922,POR
Portland,WCC,551,2003,1,922,POR
Portland,WCC,551,2004,1,922,POR
Portland,WCC,551,2005,1,922,POR
Portland,WCC,551,2006,1,922,POR
Portland,WCC,551,2007,1,922,POR
Portland,WCC,551,2008,1,922,POR
Portland,WCC,551,2009,1,922,POR
Portland,WCC,551,2010,1,922,POR
Portland,WCC,551,2011,1,922,POR
Portland,WCC,551,2012,1,922,POR
Portland,WCC,551,2013,1,922,POR
Portland,WCC,551,2014,1,922,POR
Portland,WCC,551,2015,1,922,POR
Portland,WCC,551,2016,1,922,POR
Portland,WCC,551,2017,1,922,POR
Portland,WCC,551,2018,1,922,POR
Portland,WCC,551,2019,1,922,POR
Prairie View,SWAC,553,2002,1,916,PV
Prairie View,SWAC,553,2003,1,916,PV
Prairie View,SWAC,553,2004,1,916,PV
Prairie View,SWAC,553,2005,1,916,PV
Prairie View,SWAC,553,2006,1,916,PV
Prairie View,SWAC,553,2007,1,916,PV
Prairie View,SWAC,553,2008,1,916,PV
Prairie View,SWAC,553,2009,1,916,PV
Prairie View,SWAC,553,2010,1,916,PV
Prairie View,SWAC,553,2011,1,916,PV
Prairie View,SWAC,553,2012,1,916,PV
Prairie View,SWAC,553,2013,1,916,PV
Prairie View,SWAC,553,2014,1,916,PV
Prairie View,SWAC,553,2015,1,916,PV
Prairie View,SWAC,553,2016,1,916,PV
Prairie View,SWAC,553,2017,1,916,PV
Prairie View,SWAC,553,2018,1,916,PV
Prairie View,SWAC,553,2019,1,916,PV
Presbyterian,Big South,1320,2008,1,826,PRES
Presbyterian,Big South,1320,2009,1,826,PRES
Presbyterian,Big South,1320,2010,1,826,PRES
Presbyterian,Big South,1320,2011,1,826,PRES
Presbyterian,Big South,1320,2012,1,826,PRES
Presbyterian,Big South,1320,2013,1,826,PRES
Presbyterian,Big South,1320,2014,1,826,PRES
Presbyterian,Big South,1320,2015,1,826,PRES
Presbyterian,Big South,1320,2016,1,826,PRES
Presbyterian,Big South,1320,2017,1,826,PRES
Presbyterian,Big South,1320,2018,1,826,PRES
Presbyterian,Big South,1320,2019,1,826,PRES
Presentation,Independent,30034,2006,1,0,NA
Presentation,Independent,30034,2007,1,0,NA
Presentation,Independent,30034,2008,1,0,NA
Presentation,Independent,30034,2009,1,0,NA
Princeton,Ivy League,554,2002,1,865,PRIN
Princeton,Ivy League,554,2003,1,865,PRIN
Princeton,Ivy League,554,2004,1,865,PRIN
Princeton,Ivy League,554,2005,1,865,PRIN
Princeton,Ivy League,554,2006,1,865,PRIN
Princeton,Ivy League,554,2007,1,865,PRIN
Princeton,Ivy League,554,2008,1,865,PRIN
Princeton,Ivy League,554,2009,1,865,PRIN
Princeton,Ivy League,554,2010,1,865,PRIN
Princeton,Ivy League,554,2011,1,865,PRIN
Princeton,Ivy League,554,2012,1,865,PRIN
Princeton,Ivy League,554,2013,1,865,PRIN
Princeton,Ivy League,554,2014,1,865,PRIN
Princeton,Ivy League,554,2015,1,865,PRIN
Princeton,Ivy League,554,2016,1,865,PRIN
Princeton,Ivy League,554,2017,1,865,PRIN
Princeton,Ivy League,554,2018,1,865,PRIN
Princeton,Ivy League,554,2019,1,865,PRIN
Purdue,Big Ten,559,2002,1,827,PUR
Purdue,Big Ten,559,2003,1,827,PUR
Purdue,Big Ten,559,2004,1,827,PUR
Purdue,Big Ten,559,2005,1,827,PUR
Purdue,Big Ten,559,2006,1,827,PUR
Purdue,Big Ten,559,2007,1,827,PUR
Purdue,Big Ten,559,2008,1,827,PUR
Purdue,Big Ten,559,2009,1,827,PUR
Purdue,Big Ten,559,2010,1,827,PUR
Purdue,Big Ten,559,2011,1,827,PUR
Purdue,Big Ten,559,2012,1,827,PUR
Purdue,Big Ten,559,2013,1,827,PUR
Purdue,Big Ten,559,2014,1,827,PUR
Purdue,Big Ten,559,2015,1,827,PUR
Purdue,Big Ten,559,2016,1,827,PUR
Purdue,Big Ten,559,2017,1,827,PUR
Purdue,Big Ten,559,2018,1,827,PUR
Purdue,Big Ten,559,2019,1,827,PUR
Purdue Fort Wayne,Independent,308,2002,1,0,PUFW
Purdue Fort Wayne,Independent,308,2003,1,0,PUFW
Purdue Fort Wayne,Independent,308,2004,1,0,PUFW
Purdue Fort Wayne,Independent,308,2005,1,0,PUFW
Purdue Fort Wayne,Independent,308,2006,1,0,PUFW
Purdue Fort Wayne,Independent,308,2007,1,0,PUFW
Purdue Fort Wayne,Summit League,308,2008,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2009,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2010,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2011,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2012,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2013,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2014,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2015,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2016,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2017,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2018,1,819,PUFW
Purdue Fort Wayne,Summit League,308,2019,1,819,PUFW
Quinnipiac,NEC,562,2002,1,846,QUIN
Quinnipiac,NEC,562,2003,1,846,QUIN
Quinnipiac,NEC,562,2004,1,846,QUIN
Quinnipiac,NEC,562,2005,1,846,QUIN
Quinnipiac,NEC,562,2006,1,846,QUIN
Quinnipiac,NEC,562,2007,1,846,QUIN
Quinnipiac,NEC,562,2008,1,846,QUIN
Quinnipiac,NEC,562,2009,1,846,QUIN
Quinnipiac,NEC,562,2010,1,846,QUIN
Quinnipiac,NEC,562,2011,1,846,QUIN
Quinnipiac,NEC,562,2012,1,846,QUIN
Quinnipiac,NEC,562,2013,1,846,QUIN
Quinnipiac,MAAC,562,2014,1,871,QUIN
Quinnipiac,MAAC,562,2015,1,871,QUIN
Quinnipiac,MAAC,562,2016,1,871,QUIN
Quinnipiac,MAAC,562,2017,1,871,QUIN
Quinnipiac,MAAC,562,2018,1,871,QUIN
Quinnipiac,MAAC,562,2019,1,871,QUIN
Radford,Big South,563,2002,1,826,RAD
Radford,Big South,563,2003,1,826,RAD
Radford,Big South,563,2004,1,826,RAD
Radford,Big South,563,2005,1,826,RAD
Radford,Big South,563,2006,1,826,RAD
Radford,Big South,563,2007,1,826,RAD
Radford,Big South,563,2008,1,826,RAD
Radford,Big South,563,2009,1,826,RAD
Radford,Big South,563,2010,1,826,RAD
Radford,Big South,563,2011,1,826,RAD
Radford,Big South,563,2012,1,826,RAD
Radford,Big South,563,2013,1,826,RAD
Radford,Big South,563,2014,1,826,RAD
Radford,Big South,563,2015,1,826,RAD
Radford,Big South,563,2016,1,826,RAD
Radford,Big South,563,2017,1,826,RAD
Radford,Big South,563,2018,1,826,RAD
Radford,Big South,563,2019,1,826,RAD
Rhode Island,Atlantic 10,572,2002,1,820,URI
Rhode Island,Atlantic 10,572,2003,1,820,URI
Rhode Island,Atlantic 10,572,2004,1,820,URI
Rhode Island,Atlantic 10,572,2005,1,820,URI
Rhode Island,Atlantic 10,572,2006,1,820,URI
Rhode Island,Atlantic 10,572,2007,1,820,URI
Rhode Island,Atlantic 10,572,2008,1,820,URI
Rhode Island,Atlantic 10,572,2009,1,820,URI
Rhode Island,Atlantic 10,572,2010,1,820,URI
Rhode Island,Atlantic 10,572,2011,1,820,URI
Rhode Island,Atlantic 10,572,2012,1,820,URI
Rhode Island,Atlantic 10,572,2013,1,820,URI
Rhode Island,Atlantic 10,572,2014,1,820,URI
Rhode Island,Atlantic 10,572,2015,1,820,URI
Rhode Island,Atlantic 10,572,2016,1,820,URI
Rhode Island,Atlantic 10,572,2017,1,820,URI
Rhode Island,Atlantic 10,572,2018,1,820,URI
Rhode Island,Atlantic 10,572,2019,1,820,URI
Rice,WAC,574,2002,1,923,RICE
Rice,WAC,574,2003,1,923,RICE
Rice,WAC,574,2004,1,923,RICE
Rice,WAC,574,2005,1,923,RICE
Rice,C-USA,574,2006,1,24312,RICE
Rice,C-USA,574,2007,1,24312,RICE
Rice,C-USA,574,2008,1,24312,RICE
Rice,C-USA,574,2009,1,24312,RICE
Rice,C-USA,574,2010,1,24312,RICE
Rice,C-USA,574,2011,1,24312,RICE
Rice,C-USA,574,2012,1,24312,RICE
Rice,C-USA,574,2013,1,24312,RICE
Rice,C-USA,574,2014,1,24312,RICE
Rice,C-USA,574,2015,1,24312,RICE
Rice,C-USA,574,2016,1,24312,RICE
Rice,C-USA,574,2017,1,24312,RICE
Rice,C-USA,574,2018,1,24312,RICE
Rice,C-USA,574,2019,1,24312,RICE
Richmond,Atlantic 10,575,2002,1,820,RICH
Richmond,Atlantic 10,575,2003,1,820,RICH
Richmond,Atlantic 10,575,2004,1,820,RICH
Richmond,Atlantic 10,575,2005,1,820,RICH
Richmond,Atlantic 10,575,2006,1,820,RICH
Richmond,Atlantic 10,575,2007,1,820,RICH
Richmond,Atlantic 10,575,2008,1,820,RICH
Richmond,Atlantic 10,575,2009,1,820,RICH
Richmond,Atlantic 10,575,2010,1,820,RICH
Richmond,Atlantic 10,575,2011,1,820,RICH
Richmond,Atlantic 10,575,2012,1,820,RICH
Richmond,Atlantic 10,575,2013,1,820,RICH
Richmond,Atlantic 10,575,2014,1,820,RICH
Richmond,Atlantic 10,575,2015,1,820,RICH
Richmond,Atlantic 10,575,2016,1,820,RICH
Richmond,Atlantic 10,575,2017,1,820,RICH
Richmond,Atlantic 10,575,2018,1,820,RICH
Richmond,Atlantic 10,575,2019,1,820,RICH
Rider,MAAC,576,2002,1,871,RID
Rider,MAAC,576,2003,1,871,RID
Rider,MAAC,576,2004,1,871,RID
Rider,MAAC,576,2005,1,871,RID
Rider,MAAC,576,2006,1,871,RID
Rider,MAAC,576,2007,1,871,RID
Rider,MAAC,576,2008,1,871,RID
Rider,MAAC,576,2009,1,871,RID
Rider,MAAC,576,2010,1,871,RID
Rider,MAAC,576,2011,1,871,RID
Rider,MAAC,576,2012,1,871,RID
Rider,MAAC,576,2013,1,871,RID
Rider,MAAC,576,2014,1,871,RID
Rider,MAAC,576,2015,1,871,RID
Rider,MAAC,576,2016,1,871,RID
Rider,MAAC,576,2017,1,871,RID
Rider,MAAC,576,2018,1,871,RID
Rider,MAAC,576,2019,1,871,RID
RIT,ECAC,580,2002,1,847,NA
RIT,Independent,580,2003,1,0,NA
Rockhurst,Independent,1328,2003,1,0,NA
Rockhurst,Independent,1328,2004,1,0,NA
Rust,Independent,586,2006,1,0,NA
Rust,Independent,586,2007,1,0,NA
Rust,Independent,586,2008,1,0,NA
Rust,Independent,586,2017,1,0,NA
Rutgers,AAC,587,2002,1,823,RUT
Rutgers,AAC,587,2003,1,823,RUT
Rutgers,AAC,587,2004,1,823,RUT
Rutgers,AAC,587,2005,1,823,RUT
Rutgers,AAC,587,2006,1,823,RUT
Rutgers,AAC,587,2007,1,823,RUT
Rutgers,AAC,587,2008,1,823,RUT
Rutgers,AAC,587,2009,1,823,RUT
Rutgers,AAC,587,2010,1,823,RUT
Rutgers,AAC,587,2011,1,823,RUT
Rutgers,AAC,587,2012,1,823,RUT
Rutgers,AAC,587,2013,1,823,RUT
Rutgers,AAC,587,2014,1,823,RUT
Rutgers,Big Ten,587,2015,1,827,RUT
Rutgers,Big Ten,587,2016,1,827,RUT
Rutgers,Big Ten,587,2017,1,827,RUT
Rutgers,Big Ten,587,2018,1,827,RUT
Rutgers,Big Ten,587,2019,1,827,RUT
Sacramento St.,Big West,102,2002,1,904,SAC
Sacramento St.,Independent,102,2003,1,0,SAC
Sacramento St.,Independent,102,2004,1,0,SAC
Sacramento St.,Independent,102,2005,1,0,SAC
Sacramento St.,WAC,102,2006,1,923,SAC
Sacramento St.,WAC,102,2007,1,923,SAC
Sacramento St.,WAC,102,2008,1,923,SAC
Sacramento St.,WAC,102,2009,1,923,SAC
Sacramento St.,WAC,102,2010,1,923,SAC
Sacramento St.,WAC,102,2011,1,923,SAC
Sacramento St.,WAC,102,2012,1,923,SAC
Sacramento St.,WAC,102,2013,1,923,SAC
Sacramento St.,WAC,102,2014,1,923,SAC
Sacramento St.,WAC,102,2015,1,923,SAC
Sacramento St.,WAC,102,2016,1,923,SAC
Sacramento St.,WAC,102,2017,1,923,SAC
Sacramento St.,WAC,102,2018,1,923,SAC
Sacramento St.,WAC,102,2019,1,923,SAC
Sacred Heart,NEC,590,2002,1,846,SHU
Sacred Heart,NEC,590,2003,1,846,SHU
Sacred Heart,NEC,590,2004,1,846,SHU
Sacred Heart,NEC,590,2005,1,846,SHU
Sacred Heart,NEC,590,2006,1,846,SHU
Sacred Heart,NEC,590,2007,1,846,SHU
Sacred Heart,NEC,590,2008,1,846,SHU
Sacred Heart,NEC,590,2009,1,846,SHU
Sacred Heart,NEC,590,2010,1,846,SHU
Sacred Heart,NEC,590,2011,1,846,SHU
Sacred Heart,NEC,590,2012,1,846,SHU
Sacred Heart,NEC,590,2013,1,846,SHU
Sacred Heart,NEC,590,2014,1,846,SHU
Sacred Heart,NEC,590,2015,1,846,SHU
Sacred Heart,NEC,590,2016,1,846,SHU
Sacred Heart,NEC,590,2017,1,846,SHU
Sacred Heart,NEC,590,2018,1,846,SHU
Sacred Heart,NEC,590,2019,1,846,SHU
Saint Joseph's,Atlantic 10,606,2002,1,820,SJU
Saint Joseph's,Atlantic 10,606,2003,1,820,SJU
Saint Joseph's,Atlantic 10,606,2004,1,820,SJU
Saint Joseph's,Atlantic 10,606,2005,1,820,SJU
Saint Joseph's,Atlantic 10,606,2006,1,820,SJU
Saint Joseph's,Atlantic 10,606,2007,1,820,SJU
Saint Joseph's,Atlantic 10,606,2008,1,820,SJU
Saint Joseph's,Atlantic 10,606,2009,1,820,SJU
Saint Joseph's,Atlantic 10,606,2010,1,820,SJU
Saint Joseph's,Atlantic 10,606,2011,1,820,SJU
Saint Joseph's,Atlantic 10,606,2012,1,820,SJU
Saint Joseph's,Atlantic 10,606,2013,1,820,SJU
Saint Joseph's,Atlantic 10,606,2014,1,820,SJU
Saint Joseph's,Atlantic 10,606,2015,1,820,SJU
Saint Joseph's,Atlantic 10,606,2016,1,820,SJU
Saint Joseph's,Atlantic 10,606,2017,1,820,SJU
Saint Joseph's,Atlantic 10,606,2018,1,820,SJU
Saint Joseph's,Atlantic 10,606,2019,1,820,SJU
Saint Louis,C-USA,609,2002,1,24312,SLU
Saint Louis,C-USA,609,2003,1,24312,SLU
Saint Louis,C-USA,609,2004,1,24312,SLU
Saint Louis,C-USA,609,2005,1,24312,SLU
Saint Louis,Atlantic 10,609,2006,1,820,SLU
Saint Louis,Atlantic 10,609,2007,1,820,SLU
Saint Louis,Atlantic 10,609,2008,1,820,SLU
Saint Louis,Atlantic 10,609,2009,1,820,SLU
Saint Louis,Atlantic 10,609,2010,1,820,SLU
Saint Louis,Atlantic 10,609,2011,1,820,SLU
Saint Louis,Atlantic 10,609,2012,1,820,SLU
Saint Louis,Atlantic 10,609,2013,1,820,SLU
Saint Louis,Atlantic 10,609,2014,1,820,SLU
Saint Louis,Atlantic 10,609,2015,1,820,SLU
Saint Louis,Atlantic 10,609,2016,1,820,SLU
Saint Louis,Atlantic 10,609,2017,1,820,SLU
